"year","locationname","datasource","category","measure","data_value_unit","data_value_type","data_value","data_value_footnote_symbol","data_value_footnote","low_confidence_limit","high_confidence_limit","totalpop18plus","totalpopulation","geolocation","locationid","categoryid","measureid","datavaluetypeid","short_question_text"
"2023","02813","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","11.1",,,"9.8","12.4","6853","8021","POINT (-71.6698224 41.3942155)","02813","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02719","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","12.5",,,"11.2","13.9","13236","15924","POINT (-70.8713617 41.6336673)","02719","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02720","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","13.4",,,"12.0","14.8","25460","31209","POINT (-71.1098583 41.7271371)","02720","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02601","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","13.3",,,"11.8","14.8","13332","16487","POINT (-70.2931965 41.6611607)","02601","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02630","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","11.2",,,"9.8","12.6","1636","1956","POINT (-70.3124888 41.7067558)","02630","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02767","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","12.5",,,"11.2","13.9","12072","15376","POINT (-71.0484992 41.940996)","02767","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02769","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","12.2",,,"10.9","13.5","9978","12521","POINT (-71.2448699 41.8468781)","02769","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02655","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","11.4",,,"10.0","12.8","3168","3591","POINT (-70.3920127 41.6279841)","02655","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02814","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","12.4",,,"11.2","13.7","6147","7549","POINT (-71.7052384 41.8957841)","02814","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02657","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","10.9",,,"9.6","12.3","3489","3664","POINT (-70.2004073 42.0598291)","02657","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02721","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","13.9",,,"12.4","15.3","21886","28075","POINT (-71.1485315 41.6744294)","02721","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02631","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","11.4",,,"10.1","12.8","8788","10178","POINT (-70.0662227 41.7475128)","02631","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02770","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","12.0",,,"10.6","13.4","4389","5560","POINT (-70.8389561 41.7608637)","02770","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02815","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","12.6",,,"11.2","14.1","181","247","POINT (-71.6623895 41.7785905)","02815","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02771","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","12.2",,,"10.8","13.5","12370","15512","POINT (-71.3180471 41.8397984)","02771","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02659","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","10.9",,,"9.6","12.3","970","1100","POINT (-70.0235287 41.6814735)","02659","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02723","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","14.1",,,"12.7","15.7","12490","16084","POINT (-71.1321315 41.6922085)","02723","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02632","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","12.0",,,"10.7","13.4","9676","11475","POINT (-70.3468771 41.6590971)","02632","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02816","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","12.1",,,"10.7","13.5","27069","33206","POINT (-71.6226621 41.6964989)","02816","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02633","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","11.0",,,"9.8","12.3","4228","4664","POINT (-69.9801605 41.6873609)","02633","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02777","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","12.2",,,"10.9","13.5","13977","17133","POINT (-71.2141812 41.7581626)","02777","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02660","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","11.7",,,"10.4","13.1","5886","6662","POINT (-70.156582 41.7085259)","02660","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02724","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","14.0",,,"12.6","15.4","14068","18050","POINT (-71.1778881 41.6830676)","02724","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02817","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","11.8",,,"10.4","13.3","5277","6528","POINT (-71.6588737 41.628605)","02817","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02725","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","12.4",,,"11.0","13.8","2182","2632","POINT (-71.1882719 41.7200425)","02725","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02635","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","11.8",,,"10.3","13.2","3130","3632","POINT (-70.4393967 41.6240537)","02635","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02779","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","12.3",,,"10.9","13.7","5266","6764","POINT (-71.0776152 41.8380611)","02779","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02663","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","11.0",,,"9.7","12.4","221","257","POINT (-69.9699068 41.8975396)","02663","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02818","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","11.1",,,"9.8","12.3","15782","19907","POINT (-71.4857186 41.6429192)","02818","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02664","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","12.0",,,"10.6","13.4","8535","9935","POINT (-70.1942792 41.6747755)","02664","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02726","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","12.2",,,"10.9","13.6","12660","15671","POINT (-71.1445917 41.7596996)","02726","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02637","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","10.9",,,"9.5","12.3","249","267","POINT (-70.2709278 41.7057259)","02637","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02780","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","13.5",,,"12.1","14.9","41595","52299","POINT (-71.1183464 41.909112)","02780","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02822","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","11.2",,,"9.7","12.6","4863","5960","POINT (-71.587124 41.5753131)","02822","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02790","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","12.3",,,"11.1","13.7","13804","16458","POINT (-71.0823714 41.5991765)","02790","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02666","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","11.2",,,"9.9","12.6","938","1052","POINT (-70.0377394 41.9853872)","02666","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02738","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","11.9",,,"10.5","13.2","4339","5347","POINT (-70.7501641 41.7061622)","02738","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02638","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","11.0",,,"9.7","12.4","2678","2968","POINT (-70.1973919 41.7302454)","02638","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02823","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","11.4",,,"10.2","12.8","127","151","POINT (-71.5436683 41.7333619)","02823","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02639","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","12.1",,,"10.7","13.6","2810","3238","POINT (-70.1369791 41.6680669)","02639","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02791","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","11.3",,,"10.0","12.7","281","312","POINT (-71.0849958 41.5305542)","02791","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02667","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","11.3",,,"10.0","12.8","2951","3309","POINT (-70.0210443 41.9233891)","02667","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02739","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","11.4",,,"10.0","12.7","5394","6508","POINT (-70.8158758 41.6656442)","02739","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02824","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","12.8",,,"11.4","14.4","327","404","POINT (-71.5621252 41.9994414)","02824","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02740","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","14.1",,,"12.7","15.5","35612","45166","POINT (-70.9383981 41.6381711)","02740","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02641","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","10.8",,,"9.5","12.2","320","332","POINT (-70.1553929 41.7539512)","02641","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02802","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","12.2",,,"10.9","13.5","703","814","POINT (-71.4562334 41.9521298)","02802","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02668","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","11.5",,,"10.3","13.0","2681","3222","POINT (-70.356 41.7143279)","02668","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02670","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","11.3",,,"10.0","12.7","1346","1463","POINT (-70.1706808 41.6601031)","02670","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02825","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","12.5",,,"11.2","13.8","4310","5265","POINT (-71.7268333 41.7820674)","02825","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02743","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","12.6",,,"11.2","14.0","8459","10434","POINT (-70.8981109 41.7095988)","02743","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02642","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","11.6",,,"10.2","12.9","5100","5752","POINT (-69.9749731 41.8415999)","02642","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02804","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","11.2",,,"9.8","12.5","2222","2782","POINT (-71.7700609 41.4330328)","02804","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02826","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","13.3",,,"11.9","14.8","689","822","POINT (-71.6480183 41.9870431)","02826","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02806","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","10.3",,,"9.1","11.6","12664","17153","POINT (-71.3196762 41.7330374)","02806","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02744","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","13.6",,,"12.3","15.1","9726","13055","POINT (-70.9136318 41.606252)","02744","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02827","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","11.8",,,"10.5","13.2","1784","2224","POINT (-71.7391184 41.698748)","02827","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02745","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","13.3",,,"11.9","14.7","20215","25336","POINT (-70.9470573 41.7026957)","02745","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02838","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","12.0",,,"10.7","13.4","2948","3801","POINT (-71.479359 41.9654125)","02838","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02807","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","11.1",,,"9.8","12.6","1221","1410","POINT (-71.5770544 41.176783)","02807","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02671","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","11.5",,,"10.2","13.0","1078","1216","POINT (-70.1110683 41.6703363)","02671","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02828","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","12.1",,,"10.9","13.4","6156","7469","POINT (-71.5609107 41.8776922)","02828","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02672","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","12.7",,,"11.2","14.2","246","297","POINT (-70.3136344 41.6357)","02672","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02746","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","14.0",,,"12.6","15.5","12791","17355","POINT (-70.9475696 41.6639126)","02746","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02808","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","10.9",,,"9.6","12.2","1810","2332","POINT (-71.7385098 41.4106542)","02808","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02829","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","12.7",,,"11.3","14.4","89","122","POINT (-71.5890358 41.8933727)","02829","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02809","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","11.1",,,"9.8","12.5","19606","22493","POINT (-71.273331 41.6757303)","02809","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02747","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","12.7",,,"11.4","14.1","18835","22326","POINT (-71.0134603 41.658)","02747","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02830","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","12.6",,,"11.4","14.1","5209","6474","POINT (-71.6563883 41.9756219)","02830","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02839","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","12.8",,,"11.5","14.3","1506","1870","POINT (-71.6425557 41.9451281)","02839","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02879","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","10.8",,,"9.5","12.0","17526","20982","POINT (-71.5383761 41.428836)","02879","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02831","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","12.3",,,"11.1","13.6","3074","3860","POINT (-71.5849147 41.746418)","02831","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02881","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","12.5",,,"10.9","14.0","8071","8443","POINT (-71.5265101 41.4824293)","02881","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02840","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","11.2",,,"10.0","12.7","20288","23902","POINT (-71.3196274 41.4766815)","02840","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","83332","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","11.1",,,"9.8","12.4","1934","2434","POINT (-114.9288681 42.7975306)","83332","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","03046","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","10.9",,,"9.6","12.2","2350","3005","POINT (-71.6074786 43.112473)","03046","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02832","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","11.3",,,"9.9","12.6","3985","4887","POINT (-71.7280057 41.506767)","02832","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02882","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","11.0",,,"9.8","12.3","11539","12919","POINT (-71.4722697 41.4170883)","02882","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02911","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","12.8",,,"11.5","14.2","13481","16384","POINT (-71.472812 41.8548876)","02911","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02841","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","9.8",,,"8.6","11.4","1190","1220","POINT (-71.3300244 41.5074594)","02841","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02833","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","10.8",,,"9.5","12.2","411","469","POINT (-71.7853112 41.4857686)","02833","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02842","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","10.9",,,"9.8","12.4","13612","17115","POINT (-71.2734191 41.5170855)","02842","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","03047","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","11.1",,,"10.0","12.5","1370","1727","POINT (-71.8794244 42.9387402)","03047","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02885","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","11.2",,,"9.9","12.6","9321","11147","POINT (-71.2590267 41.7264036)","02885","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02912","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","12.3",,,"11.0","13.7","4711","4739","POINT (-71.4032745 41.8255235)","02912","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02835","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","10.4",,,"9.1","11.8","4688","5559","POINT (-71.3783655 41.510088)","02835","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02914","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","13.6",,,"12.3","15.1","18260","22140","POINT (-71.3664679 41.8135772)","02914","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02852","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","10.9",,,"9.6","12.1","19078","23579","POINT (-71.4598105 41.5885649)","02852","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","03048","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","11.4",,,"10.2","12.6","2729","3353","POINT (-71.7617554 42.7428742)","03048","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02886","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","11.8",,,"10.4","13.1","24465","29373","POINT (-71.4552172 41.7016154)","02886","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02836","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","11.4",,,"10.0","12.8","115","158","POINT (-71.6202325 41.4540394)","02836","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02888","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","11.9",,,"10.6","13.3","16228","19578","POINT (-71.407942 41.7482333)","02888","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02915","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","12.7",,,"11.4","14.1","14064","16603","POINT (-71.3544075 41.7721767)","02915","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02857","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","12.3",,,"11.1","13.6","6897","8339","POINT (-71.6336047 41.822761)","02857","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","03049","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","10.3",,,"9.2","11.4","6484","8342","POINT (-71.5854018 42.7496243)","03049","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02837","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","10.5",,,"9.3","12.0","3048","3616","POINT (-71.1672468 41.5187687)","02837","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","03051","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","10.9",,,"9.8","12.1","20475","25394","POINT (-71.4093933 42.7604969)","03051","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02889","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","12.2",,,"10.9","13.6","23161","28277","POINT (-71.3779707 41.7012855)","02889","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02916","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","12.8",,,"11.5","14.1","6885","8350","POINT (-71.3524382 41.8426614)","02916","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02858","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","12.5",,,"11.2","14.0","458","580","POINT (-71.6501089 41.9641536)","02858","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","03087","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","9.7",,,"8.6","10.8","11687","15817","POINT (-71.3026878 42.8110921)","03087","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02859","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","12.8",,,"11.5","14.1","5290","6701","POINT (-71.7573229 41.9590726)","02859","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02860","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","13.9",,,"12.6","15.3","37040","47894","POINT (-71.3886815 41.8705624)","02860","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02861","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","13.0",,,"11.8","14.4","22227","27833","POINT (-71.3531307 41.8786026)","02861","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02863","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","13.2",,,"11.9","14.6","16177","22596","POINT (-71.3934808 41.8900642)","02863","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02864","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","12.2",,,"11.0","13.4","28830","36376","POINT (-71.4205724 41.96746)","02864","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","03052","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","10.7",,,"9.6","11.9","6693","8478","POINT (-71.468283 42.8460813)","03052","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","03053","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","10.2",,,"9.0","11.4","19986","25646","POINT (-71.3872474 42.868588)","03053","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","03054","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","10.7",,,"9.6","11.8","21161","26622","POINT (-71.5198762 42.8520335)","03054","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","03055","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","11.0",,,"9.9","12.2","12878","16120","POINT (-71.6733537 42.8186453)","03055","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02891","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","10.9",,,"9.6","12.1","18310","21803","POINT (-71.7896159 41.3577742)","02891","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02892","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","10.8",,,"9.5","12.1","4334","5420","POINT (-71.601574 41.4994507)","02892","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02893","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","12.3",,,"11.0","13.7","25236","31030","POINT (-71.5211135 41.679601)","02893","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02894","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","10.8",,,"9.5","12.1","630","814","POINT (-71.6993035 41.4442501)","02894","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02895","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","13.3",,,"12.1","14.7","33798","43269","POINT (-71.4999468 42.0017078)","02895","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02917","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","11.9",,,"10.6","13.2","12609","14738","POINT (-71.523811 41.9062879)","02917","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02918","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","13.6",,,"11.6","15.7","3100","3125","POINT (-71.4350184 41.8438394)","02918","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02919","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","12.4",,,"11.2","13.8","24353","29473","POINT (-71.5198792 41.8274402)","02919","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02920","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","11.9",,,"10.7","13.1","31153","37791","POINT (-71.4655083 41.7673443)","02920","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","03101","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","11.0",,,"9.9","12.2","3426","3885","POINT (-71.4661111 42.9890272)","03101","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02921","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","11.8",,,"10.6","13.1","9915","12406","POINT (-71.5148142 41.7629062)","02921","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02865","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","12.1",,,"10.8","13.4","14228","17902","POINT (-71.4498149 41.9154548)","02865","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","03057","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","10.9",,,"9.7","12.1","2014","2612","POINT (-71.694199 42.9088845)","03057","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02896","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","12.4",,,"11.1","13.7","9111","11154","POINT (-71.5440692 41.9751863)","02896","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
